İL1,İL2,MESAFE
77,Unnamed: 51,681
78,Unnamed: 51,489
79,Unnamed: 51,476
80,Unnamed: 51,376
81,Unnamed: 51,510
İL PLAKA NO,Unnamed: 52,NİĞDE
01,Unnamed: 52,207
02,Unnamed: 52,544
03,Unnamed: 52,461
04,Unnamed: 52,937
05,Unnamed: 52,435
06,Unnamed: 52,337
07,Unnamed: 52,541
08,Unnamed: 52,943
09,Unnamed: 52,762
10,Unnamed: 52,785
11,Unnamed: 52,635
12,Unnamed: 52,701
13,Unnamed: 52,892
14,Unnamed: 52,544
15,Unnamed: 52,530
16,Unnamed: 52,706
17,Unnamed: 52,986
18,Unnamed: 52,386
19,Unnamed: 52,375
20,Unnamed: 52,643
21,Unnamed: 52,713
22,Unnamed: 52,1039
23,Unnamed: 52,564
24,Unnamed: 52,572
25,Unnamed: 52,757
26,Unnamed: 52,555
27,Unnamed: 52,423
28,Unnamed: 52,611
29,Unnamed: 52,676
30,Unnamed: 52,1114
31,Unnamed: 52,403
32,Unnamed: 52,501
33,Unnamed: 52,200
34,Unnamed: 52,806
35,Unnamed: 52,788
36,Unnamed: 52,960
37,Unnamed: 52,492
38,Unnamed: 52,128
39,Unnamed: 52,1015
40,Unnamed: 52,173
41,Unnamed: 52,696
42,Unnamed: 52,240
43,Unnamed: 52,557
44,Unnamed: 52,467
45,Unnamed: 52,768
46,Unnamed: 52,386
47,Unnamed: 52,756
48,Unnamed: 52,771
49,Unnamed: 52,811
50,Unnamed: 52,80
52,Unnamed: 52,603
53,Unnamed: 52,806
54,Unnamed: 52,659
55,Unnamed: 52,546
56,Unnamed: 52,900
57,Unnamed: 52,663
58,Unnamed: 52,324
59,Unnamed: 52,937
60,Unnamed: 52,388
61,Unnamed: 52,728
62,Unnamed: 52,695
63,Unnamed: 52,562
64,Unnamed: 52,573
65,Unnamed: 52,1027
66,Unnamed: 52,286
67,Unnamed: 52,620
68,Unnamed: 52,113
69,Unnamed: 52,696
70,Unnamed: 52,175
71,Unnamed: 52,282
72,Unnamed: 52,812
73,Unnamed: 52,926
74,Unnamed: 52,638
75,Unnamed: 52,978
76,Unnamed: 52,1081
77,Unnamed: 52,761
78,Unnamed: 52,570
79,Unnamed: 52,459
80,Unnamed: 52,296
81,Unnamed: 52,590
İL PLAKA NO,Unnamed: 53,ORDU
01,Unnamed: 53,707
02,Unnamed: 53,728
03,Unnamed: 53,823
04,Unnamed: 53,584
05,Unnamed: 53,278
06,Unnamed: 53,558
07,Unnamed: 53,1050
08,Unnamed: 53,402
09,Unnamed: 53,1162
10,Unnamed: 53,1053
11,Unnamed: 53,835
12,Unnamed: 53,582
13,Unnamed: 53,756
14,Unnamed: 53,620
15,Unnamed: 53,988
16,Unnamed: 53,891
17,Unnamed: 53,1170
18,Unnamed: 53,480
19,Unnamed: 53,319
20,Unnamed: 53,1044
21,Unnamed: 53,720
22,Unnamed: 53,1114
23,Unnamed: 53,601
24,Unnamed: 53,340
25,Unnamed: 53,405
26,Unnamed: 53,801
27,Unnamed: 53,681
28,Unnamed: 53,43
29,Unnamed: 53,205
30,Unnamed: 53,1012
31,Unnamed: 53,779
32,Unnamed: 53,951
33,Unnamed: 53,777
34,Unnamed: 53,882
35,Unnamed: 53,1150
36,Unnamed: 53,607
37,Unnamed: 53,443
38,Unnamed: 53,482
39,Unnamed: 53,1091
40,Unnamed: 53,540
41,Unnamed: 53,772
42,Unnamed: 53,737
43,Unnamed: 53,880
44,Unnamed: 53,562
45,Unnamed: 53,1130
46,Unnamed: 53,605
47,Unnamed: 53,815
48,Unnamed: 53,1171
49,Unnamed: 53,675
50,Unnamed: 53,614
51,Unnamed: 53,603
53,Unnamed: 53,254
54,Unnamed: 53,734
55,Unnamed: 53,147
56,Unnamed: 53,852
57,Unnamed: 53,307
58,Unnamed: 53,307
59,Unnamed: 53,1013
60,Unnamed: 53,215
61,Unnamed: 53,175
62,Unnamed: 53,463
63,Unnamed: 53,811
64,Unnamed: 53,935
65,Unnamed: 53,817
66,Unnamed: 53,427
67,Unnamed: 53,656
68,Unnamed: 53,648
69,Unnamed: 53,280
70,Unnamed: 53,848
71,Unnamed: 53,488
72,Unnamed: 53,774
73,Unnamed: 53,948
74,Unnamed: 53,623
75,Unnamed: 53,511
76,Unnamed: 53,728
77,Unnamed: 53,837
78,Unnamed: 53,555
79,Unnamed: 53,744
80,Unnamed: 53,707
81,Unnamed: 53,666
İL PLAKA NO,Unnamed: 54,RİZE
01,Unnamed: 54,911
02,Unnamed: 54,770
03,Unnamed: 54,1076
04,Unnamed: 54,429
05,Unnamed: 54,531
06,Unnamed: 54,811
07,Unnamed: 54,1303
08,Unnamed: 54,148
09,Unnamed: 54,1415
10,Unnamed: 54,1306
11,Unnamed: 54,1088
12,Unnamed: 54,426
13,Unnamed: 54,600
14,Unnamed: 54,873
15,Unnamed: 54,1241
16,Unnamed: 54,1144
17,Unnamed: 54,1423
18,Unnamed: 54,733
19,Unnamed: 54,572
20,Unnamed: 54,1297
21,Unnamed: 54,564
22,Unnamed: 54,1368
23,Unnamed: 54,560
24,Unnamed: 54,299
25,Unnamed: 54,249
26,Unnamed: 54,1054
27,Unnamed: 54,884
28,Unnamed: 54,211
29,Unnamed: 54,164
30,Unnamed: 54,857
31,Unnamed: 54,982
32,Unnamed: 54,1204
33,Unnamed: 54,981
34,Unnamed: 54,1135
35,Unnamed: 54,1403
36,Unnamed: 54,344
37,Unnamed: 54,696
38,Unnamed: 54,685
39,Unnamed: 54,1344
40,Unnamed: 54,793
41,Unnamed: 54,1025
42,Unnamed: 54,990
43,Unnamed: 54,1133
44,Unnamed: 54,654
45,Unnamed: 54,1383
46,Unnamed: 54,809
47,Unnamed: 54,659
48,Unnamed: 54,1424
49,Unnamed: 54,519
50,Unnamed: 54,758
51,Unnamed: 54,806
52,Unnamed: 54,254
54,Unnamed: 54,988
55,Unnamed: 54,400
56,Unnamed: 54,696
57,Unnamed: 54,560
58,Unnamed: 54,487
59,Unnamed: 54,1266
60,Unnamed: 54,468
61,Unnamed: 54,79
62,Unnamed: 54,422
63,Unnamed: 54,741
64,Unnamed: 54,1188
65,Unnamed: 54,661
66,Unnamed: 54,680
67,Unnamed: 54,909
68,Unnamed: 54,834
69,Unnamed: 54,239
70,Unnamed: 54,982
71,Unnamed: 54,741
72,Unnamed: 54,618
73,Unnamed: 54,792
74,Unnamed: 54,876
75,Unnamed: 54,257
76,Unnamed: 54,477
77,Unnamed: 54,1090
78,Unnamed: 54,808
79,Unnamed: 54,948
80,Unnamed: 54,911
81,Unnamed: 54,919
İL PLAKA NO,Unnamed: 55,SAKARYA (ADAPAZARI)
01,Unnamed: 55,803
02,Unnamed: 55,1034
03,Unnamed: 55,302
04,Unnamed: 55,1261
05,Unnamed: 55,526
06,Unnamed: 55,305
07,Unnamed: 55,567
08,Unnamed: 55,1136
09,Unnamed: 55,620
10,Unnamed: 55,318
11,Unnamed: 55,100
12,Unnamed: 55,1190
13,Unnamed: 55,1381
14,Unnamed: 55,115
15,Unnamed: 55,446
16,Unnamed: 55,156
17,Unnamed: 55,436
18,Unnamed: 55,347
19,Unnamed: 55,463
20,Unnamed: 55,501
21,Unnamed: 55,1201
22,Unnamed: 55,380
23,Unnamed: 55,1052
24,Unnamed: 55,896
25,Unnamed: 55,1081
26,Unnamed: 55,176
27,Unnamed: 55,950
28,Unnamed: 55,777
29,Unnamed: 55,939
30,Unnamed: 55,1679
31,Unnamed: 55,999
32,Unnamed: 55,448
33,Unnamed: 55,796
34,Unnamed: 55,148
35,Unnamed: 55,491
36,Unnamed: 55,1283
37,Unnamed: 55,361
38,Unnamed: 55,618
39,Unnamed: 55,357
40,Unnamed: 55,486
41,Unnamed: 55,37
42,Unnamed: 55,528
43,Unnamed: 55,206
44,Unnamed: 55,955
45,Unnamed: 55,455
46,Unnamed: 55,875
47,Unnamed: 55,1283
48,Unnamed: 55,629
49,Unnamed: 55,1299
50,Unnamed: 55,578
51,Unnamed: 55,659
52,Unnamed: 55,734
53,Unnamed: 55,988
55,Unnamed: 55,588
56,Unnamed: 55,1388
57,Unnamed: 55,541
58,Unnamed: 55,745
59,Unnamed: 55,279
60,Unnamed: 55,636
61,Unnamed: 55,909
62,Unnamed: 55,1019
63,Unnamed: 55,1089
64,Unnamed: 55,344
65,Unnamed: 55,1493
66,Unnamed: 55,517
67,Unnamed: 55,181
68,Unnamed: 55,535
69,Unnamed: 55,978
70,Unnamed: 55,641
71,Unnamed: 55,377
72,Unnamed: 55,1301
73,Unnamed: 55,1453
74,Unnamed: 55,269
75,Unnamed: 55,1245
76,Unnamed: 55,1405
77,Unnamed: 55,103
78,Unnamed: 55,249
79,Unnamed: 55,1014
80,Unnamed: 55,892
81,Unnamed: 55,68
İL PLAKA NO,Unnamed: 56,SAMSUN
01,Unnamed: 56,753
02,Unnamed: 56,752
03,Unnamed: 56,676
04,Unnamed: 56,731
05,Unnamed: 56,131
06,Unnamed: 56,411
07,Unnamed: 56,903
08,Unnamed: 56,548
09,Unnamed: 56,1016
10,Unnamed: 56,906
11,Unnamed: 56,688
12,Unnamed: 56,718
13,Unnamed: 56,909
14,Unnamed: 56,473
15,Unnamed: 56,842
16,Unnamed: 56,744
17,Unnamed: 56,1023
18,Unnamed: 56,333
19,Unnamed: 56,172
20,Unnamed: 56,897
21,Unnamed: 56,832
22,Unnamed: 56,968
23,Unnamed: 56,664
24,Unnamed: 56,451
25,Unnamed: 56,551
26,Unnamed: 56,654
27,Unnamed: 56,705
28,Unnamed: 56,189
29,Unnamed: 56,351
30,Unnamed: 56,1158
31,Unnamed: 56,802
32,Unnamed: 56,804
33,Unnamed: 56,746
34,Unnamed: 56,736
35,Unnamed: 56,1003
36,Unnamed: 56,753
37,Unnamed: 56,296
38,Unnamed: 56,453
39,Unnamed: 56,944
40,Unnamed: 56,393
41,Unnamed: 56,625
42,Unnamed: 56,590
43,Unnamed: 56,733
44,Unnamed: 56,586
45,Unnamed: 56,983
46,Unnamed: 56,629
47,Unnamed: 56,927
48,Unnamed: 56,1024
49,Unnamed: 56,828
50,Unnamed: 56,467
51,Unnamed: 56,546
52,Unnamed: 56,147
53,Unnamed: 56,400
54,Unnamed: 56,588
56,Unnamed: 56,1019
57,Unnamed: 56,161
58,Unnamed: 56,350
59,Unnamed: 56,866
60,Unnamed: 56,241
61,Unnamed: 56,321
62,Unnamed: 56,575
63,Unnamed: 56,835
64,Unnamed: 56,788
65,Unnamed: 56,963
66,Unnamed: 56,280
67,Unnamed: 56,509
68,Unnamed: 56,501
69,Unnamed: 56,426
70,Unnamed: 56,702
71,Unnamed: 56,341
72,Unnamed: 56,932
73,Unnamed: 56,1125
74,Unnamed: 56,476
75,Unnamed: 56,657
76,Unnamed: 56,875
77,Unnamed: 56,690
78,Unnamed: 56,408
79,Unnamed: 56,768
80,Unnamed: 56,731
81,Unnamed: 56,519
İL PLAKA NO,Unnamed: 57,SİİRT
01,Unnamed: 57,715
02,Unnamed: 57,384
03,Unnamed: 57,1285
04,Unnamed: 57,333
05,Unnamed: 57,890
06,Unnamed: 57,1085
07,Unnamed: 57,1262
08,Unnamed: 57,641
09,Unnamed: 57,1586
10,Unnamed: 57,1609
11,Unnamed: 57,1386
12,Unnamed: 57,288
13,Unnamed: 57,96
14,Unnamed: 57,1273
15,Unnamed: 57,1354
16,Unnamed: 57,1457
17,Unnamed: 57,1737
18,Unnamed: 57,1116
19,Unnamed: 57,957
20,Unnamed: 57,1467
21,Unnamed: 57,187
22,Unnamed: 57,1768
23,Unnamed: 57,339
24,Unnamed: 57,558
25,Unnamed: 57,447
26,Unnamed: 57,1306
27,Unnamed: 57,499
28,Unnamed: 57,809
29,Unnamed: 57,648
30,Unnamed: 57,290
31,Unnamed: 57,694
32,Unnamed: 57,1325
33,Unnamed: 57,785
34,Unnamed: 57,1536
35,Unnamed: 57,1612
36,Unnamed: 57,547
37,Unnamed: 57,1144
38,Unnamed: 57,768
39,Unnamed: 57,1745
40,Unnamed: 57,902
41,Unnamed: 57,1426
42,Unnamed: 57,1074
43,Unnamed: 57,1381
44,Unnamed: 57,433
45,Unnamed: 57,1592
46,Unnamed: 57,547
47,Unnamed: 57,235
48,Unnamed: 57,1595
49,Unnamed: 57,177
50,Unnamed: 57,851
51,Unnamed: 57,900
52,Unnamed: 57,852
53,Unnamed: 57,696
54,Unnamed: 57,1388
55,Unnamed: 57,1019
57,Unnamed: 57,1144
58,Unnamed: 57,677
59,Unnamed: 57,1667
60,Unnamed: 57,781
61,Unnamed: 57,741
62,Unnamed: 57,431
63,Unnamed: 57,355
64,Unnamed: 57,1397
65,Unnamed: 57,255
66,Unnamed: 57,897
67,Unnamed: 57,1349
68,Unnamed: 57,927
69,Unnamed: 57,572
70,Unnamed: 57,1008
71,Unnamed: 57,1011
72,Unnamed: 57,87
73,Unnamed: 57,100
74,Unnamed: 57,1325
75,Unnamed: 57,580
76,Unnamed: 57,431
77,Unnamed: 57,1491
78,Unnamed: 57,1260
79,Unnamed: 57,554
80,Unnamed: 57,623
81,Unnamed: 57,1320
İL PLAKA NO,Unnamed: 58,SİNOP
01,Unnamed: 58,866
02,Unnamed: 58,877
03,Unnamed: 58,674
04,Unnamed: 58,891
05,Unnamed: 58,256
06,Unnamed: 58,407
07,Unnamed: 58,961
08,Unnamed: 58,709
09,Unnamed: 58,1014
10,Unnamed: 58,859
11,Unnamed: 58,641
12,Unnamed: 58,859
13,Unnamed: 58,1050
14,Unnamed: 58,426
15,Unnamed: 58,840
16,Unnamed: 58,697
17,Unnamed: 58,977
18,Unnamed: 58,276
19,Unnamed: 58,262
20,Unnamed: 58,895
21,Unnamed: 58,957
22,Unnamed: 58,921
23,Unnamed: 58,789
24,Unnamed: 58,593
25,Unnamed: 58,712
26,Unnamed: 58,652
27,Unnamed: 58,829
28,Unnamed: 58,350
29,Unnamed: 58,512
30,Unnamed: 58,1319
31,Unnamed: 58,927
32,Unnamed: 58,802
33,Unnamed: 58,859
34,Unnamed: 58,689
35,Unnamed: 58,1001
36,Unnamed: 58,914
37,Unnamed: 58,181
38,Unnamed: 58,543
39,Unnamed: 58,898
40,Unnamed: 58,490
41,Unnamed: 58,578
42,Unnamed: 58,630
43,Unnamed: 58,747
44,Unnamed: 58,711
45,Unnamed: 58,981
46,Unnamed: 58,754
47,Unnamed: 58,1052
48,Unnamed: 58,1022
49,Unnamed: 58,969
50,Unnamed: 58,582
51,Unnamed: 58,663
52,Unnamed: 58,307
53,Unnamed: 58,560
54,Unnamed: 58,541
55,Unnamed: 58,161
56,Unnamed: 58,1144
58,Unnamed: 58,474
59,Unnamed: 58,820
60,Unnamed: 58,365
61,Unnamed: 58,482
62,Unnamed: 58,716
63,Unnamed: 58,960
64,Unnamed: 58,786
65,Unnamed: 58,1124
66,Unnamed: 58,370
67,Unnamed: 58,393
68,Unnamed: 58,599
69,Unnamed: 58,587
70,Unnamed: 58,742
71,Unnamed: 58,381
72,Unnamed: 58,1057
73,Unnamed: 58,1250
74,Unnamed: 58,360
75,Unnamed: 58,818
76,Unnamed: 58,1035
77,Unnamed: 58,644
78,Unnamed: 58,292
79,Unnamed: 58,893
80,Unnamed: 58,856
81,Unnamed: 58,473
İL PLAKA NO,Unnamed: 59,SİVAS
01,Unnamed: 59,428
02,Unnamed: 59,410
03,Unnamed: 59,706
04,Unnamed: 59,618
05,Unnamed: 59,221
06,Unnamed: 59,442
07,Unnamed: 59,811
08,Unnamed: 59,624
09,Unnamed: 59,1010
10,Unnamed: 59,987
11,Unnamed: 59,765
12,Unnamed: 59,479
13,Unnamed: 59,670
14,Unnamed: 59,630
15,Unnamed: 59,778
16,Unnamed: 59,836
17,Unnamed: 59,1116
18,Unnamed: 59,442
19,Unnamed: 59,287
20,Unnamed: 59,891
21,Unnamed: 59,490
22,Unnamed: 59,1125
23,Unnamed: 59,322
24,Unnamed: 59,253
25,Unnamed: 59,438
26,Unnamed: 59,684
27,Unnamed: 59,402
28,Unnamed: 59,292
29,Unnamed: 59,356
30,Unnamed: 59,968
31,Unnamed: 59,499
32,Unnamed: 59,749
33,Unnamed: 59,498
34,Unnamed: 59,892
35,Unnamed: 59,1033
36,Unnamed: 59,640
37,Unnamed: 59,474
38,Unnamed: 59,202
39,Unnamed: 59,1101
40,Unnamed: 59,326
41,Unnamed: 59,782
42,Unnamed: 59,498
43,Unnamed: 59,763
44,Unnamed: 59,244
45,Unnamed: 59,1013
46,Unnamed: 59,326
47,Unnamed: 59,585
48,Unnamed: 59,1019
49,Unnamed: 59,589
50,Unnamed: 59,275
51,Unnamed: 59,324
52,Unnamed: 59,307
53,Unnamed: 59,487
54,Unnamed: 59,745
55,Unnamed: 59,350
56,Unnamed: 59,677
57,Unnamed: 59,474
59,Unnamed: 59,1023
60,Unnamed: 59,111
61,Unnamed: 59,408
62,Unnamed: 59,376
63,Unnamed: 59,493
64,Unnamed: 59,818
65,Unnamed: 59,804
66,Unnamed: 59,228
67,Unnamed: 59,690
68,Unnamed: 59,351
69,Unnamed: 59,377
70,Unnamed: 59,499
71,Unnamed: 59,371
72,Unnamed: 59,590
73,Unnamed: 59,783
74,Unnamed: 59,655
75,Unnamed: 59,659
76,Unnamed: 59,762
77,Unnamed: 59,847
78,Unnamed: 59,590
79,Unnamed: 59,465
80,Unnamed: 59,428
81,Unnamed: 59,676
İL PLAKA NO,Unnamed: 60,TEKİRDAĞ
01,Unnamed: 60,1081
02,Unnamed: 60,1313
03,Unnamed: 60,581
04,Unnamed: 60,1539
05,Unnamed: 60,805
06,Unnamed: 60,584
07,Unnamed: 60,846
08,Unnamed: 60,1414
09,Unnamed: 60,617
10,Unnamed: 60,369
11,Unnamed: 60,379
12,Unnamed: 60,1468
13,Unnamed: 60,1659
14,Unnamed: 60,394
15,Unnamed: 60,725
16,Unnamed: 60,379
17,Unnamed: 60,181
18,Unnamed: 60,626
19,Unnamed: 60,742
20,Unnamed: 60,652
21,Unnamed: 60,1480
22,Unnamed: 60,148
23,Unnamed: 60,1331
24,Unnamed: 60,1174
25,Unnamed: 60,1360
26,Unnamed: 60,454
27,Unnamed: 60,1229
28,Unnamed: 60,1055
29,Unnamed: 60,1217
30,Unnamed: 60,1957
31,Unnamed: 60,1278
32,Unnamed: 60,726
33,Unnamed: 60,1074
34,Unnamed: 60,131
35,Unnamed: 60,496
36,Unnamed: 60,1562
37,Unnamed: 60,640
38,Unnamed: 60,897
39,Unnamed: 60,124
40,Unnamed: 60,764
41,Unnamed: 60,243
42,Unnamed: 60,807
43,Unnamed: 60,484
44,Unnamed: 60,1234
45,Unnamed: 60,506
46,Unnamed: 60,1154
47,Unnamed: 60,1562
48,Unnamed: 60,716
49,Unnamed: 60,1578
50,Unnamed: 60,857
51,Unnamed: 60,937
52,Unnamed: 60,1013
53,Unnamed: 60,1266
54,Unnamed: 60,279
55,Unnamed: 60,866
56,Unnamed: 60,1667
57,Unnamed: 60,820
58,Unnamed: 60,1023
60,Unnamed: 60,914
61,Unnamed: 60,1187
62,Unnamed: 60,1297
63,Unnamed: 60,1368
64,Unnamed: 60,592
65,Unnamed: 60,1772
66,Unnamed: 60,796
67,Unnamed: 60,460
68,Unnamed: 60,813
69,Unnamed: 60,1257
70,Unnamed: 60,920
71,Unnamed: 60,655
72,Unnamed: 60,1579
73,Unnamed: 60,1731
74,Unnamed: 60,548
75,Unnamed: 60,1524
76,Unnamed: 60,1683
77,Unnamed: 60,309
78,Unnamed: 60,527
79,Unnamed: 60,1292
80,Unnamed: 60,1171
81,Unnamed: 60,347
İL PLAKA NO,Unnamed: 61,TOKAT
01,Unnamed: 61,492
02,Unnamed: 61,513
03,Unnamed: 61,645
04,Unnamed: 61,674
05,Unnamed: 61,112
06,Unnamed: 61,380
07,Unnamed: 61,872
08,Unnamed: 61,616
09,Unnamed: 61,984
10,Unnamed: 61,926
11,Unnamed: 61,703
12,Unnamed: 61,582
13,Unnamed: 61,773
14,Unnamed: 61,521
15,Unnamed: 61,810
16,Unnamed: 61,775
17,Unnamed: 61,1054
18,Unnamed: 61,333
19,Unnamed: 61,178
20,Unnamed: 61,866
21,Unnamed: 61,594
22,Unnamed: 61,1016
23,Unnamed: 61,426
24,Unnamed: 61,309
25,Unnamed: 61,494
26,Unnamed: 61,623
27,Unnamed: 61,466
28,Unnamed: 61,257
29,Unnamed: 61,370
30,Unnamed: 61,1071
31,Unnamed: 61,564
32,Unnamed: 61,772
33,Unnamed: 61,562
34,Unnamed: 61,784
35,Unnamed: 61,972
36,Unnamed: 61,696
37,Unnamed: 61,365
38,Unnamed: 61,267
39,Unnamed: 61,992
40,Unnamed: 61,332
41,Unnamed: 61,673
42,Unnamed: 61,559
43,Unnamed: 61,702
44,Unnamed: 61,348
45,Unnamed: 61,952
46,Unnamed: 61,391
47,Unnamed: 61,688
48,Unnamed: 61,993
49,Unnamed: 61,692
50,Unnamed: 61,339
51,Unnamed: 61,388
52,Unnamed: 61,215
53,Unnamed: 61,468
54,Unnamed: 61,636
55,Unnamed: 61,241
56,Unnamed: 61,781
57,Unnamed: 61,365
58,Unnamed: 61,111
59,Unnamed: 61,914
61,Unnamed: 61,389
62,Unnamed: 61,432
63,Unnamed: 61,596
64,Unnamed: 61,757
65,Unnamed: 61,908
66,Unnamed: 61,219
67,Unnamed: 61,581
68,Unnamed: 61,415
69,Unnamed: 61,391
70,Unnamed: 61,563
71,Unnamed: 61,309
72,Unnamed: 61,693
73,Unnamed: 61,886
74,Unnamed: 61,546
75,Unnamed: 61,715
76,Unnamed: 61,818
77,Unnamed: 61,738
78,Unnamed: 61,481
79,Unnamed: 61,529
80,Unnamed: 61,492
81,Unnamed: 61,567
İL PLAKA NO,Unnamed: 62,TRABZON
01,Unnamed: 62,832
02,Unnamed: 62,770
03,Unnamed: 62,997
04,Unnamed: 62,474
05,Unnamed: 62,452
06,Unnamed: 62,733
07,Unnamed: 62,1224
08,Unnamed: 62,227
09,Unnamed: 62,1337
10,Unnamed: 62,1227
11,Unnamed: 62,1009
12,Unnamed: 62,471
13,Unnamed: 62,646
14,Unnamed: 62,794
15,Unnamed: 62,1163
16,Unnamed: 62,1065
17,Unnamed: 62,1344
18,Unnamed: 62,654
19,Unnamed: 62,493
20,Unnamed: 62,1218
21,Unnamed: 62,610
22,Unnamed: 62,1289
23,Unnamed: 62,491
24,Unnamed: 62,229
25,Unnamed: 62,294
26,Unnamed: 62,975
27,Unnamed: 62,806
28,Unnamed: 62,132
29,Unnamed: 62,94
30,Unnamed: 62,902
31,Unnamed: 62,903
32,Unnamed: 62,1125
33,Unnamed: 62,902
34,Unnamed: 62,1057
35,Unnamed: 62,1324
36,Unnamed: 62,422
37,Unnamed: 62,617
38,Unnamed: 62,606
39,Unnamed: 62,1265
40,Unnamed: 62,714
41,Unnamed: 62,946
42,Unnamed: 62,911
43,Unnamed: 62,1054
44,Unnamed: 62,584
45,Unnamed: 62,1304
46,Unnamed: 62,730
47,Unnamed: 62,704
48,Unnamed: 62,1345
49,Unnamed: 62,564
50,Unnamed: 62,679
51,Unnamed: 62,728
52,Unnamed: 62,175
53,Unnamed: 62,79
54,Unnamed: 62,909
55,Unnamed: 62,321
56,Unnamed: 62,741
57,Unnamed: 62,482
58,Unnamed: 62,408
59,Unnamed: 62,1187
60,Unnamed: 62,389
62,Unnamed: 62,352
63,Unnamed: 62,796
64,Unnamed: 62,1109
65,Unnamed: 62,707
66,Unnamed: 62,601
67,Unnamed: 62,830
68,Unnamed: 62,755
69,Unnamed: 62,169
70,Unnamed: 62,903
71,Unnamed: 62,662
72,Unnamed: 62,663
73,Unnamed: 62,837
74,Unnamed: 62,797
75,Unnamed: 62,336
76,Unnamed: 62,556
77,Unnamed: 62,1011
78,Unnamed: 62,729
79,Unnamed: 62,869
80,Unnamed: 62,832
81,Unnamed: 62,840
İL PLAKA NO,Unnamed: 63,TUNCELİ
01,Unnamed: 63,630
02,Unnamed: 63,419
03,Unnamed: 63,1078
04,Unnamed: 63,418
05,Unnamed: 63,498
06,Unnamed: 63,813
07,Unnamed: 63,1182
08,Unnamed: 63,424
09,Unnamed: 63,1382
10,Unnamed: 63,1337
11,Unnamed: 63,1119
12,Unnamed: 63,145
13,Unnamed: 63,336
14,Unnamed: 63,904
15,Unnamed: 63,1149
16,Unnamed: 63,1175
17,Unnamed: 63,1454
18,Unnamed: 63,743
19,Unnamed: 63,589
20,Unnamed: 63,1263
21,Unnamed: 63,280
22,Unnamed: 63,1399
23,Unnamed: 63,140
24,Unnamed: 63,128
25,Unnamed: 63,239
26,Unnamed: 63,1056
27,Unnamed: 63,475
28,Unnamed: 63,420
29,Unnamed: 63,259
30,Unnamed: 63,633
31,Unnamed: 63,609
32,Unnamed: 63,1121
33,Unnamed: 63,700
34,Unnamed: 63,1167
35,Unnamed: 63,1405
36,Unnamed: 63,441
37,Unnamed: 63,748
38,Unnamed: 63,574
39,Unnamed: 63,1375
40,Unnamed: 63,698
41,Unnamed: 63,1056
42,Unnamed: 63,869
43,Unnamed: 63,1135
44,Unnamed: 63,233
45,Unnamed: 63,1385
46,Unnamed: 63,455
47,Unnamed: 63,374
48,Unnamed: 63,1390
49,Unnamed: 63,254
50,Unnamed: 63,646
51,Unnamed: 63,695
52,Unnamed: 63,463
53,Unnamed: 63,422
54,Unnamed: 63,1019
55,Unnamed: 63,575
56,Unnamed: 63,431
57,Unnamed: 63,716
58,Unnamed: 63,376
59,Unnamed: 63,1297
60,Unnamed: 63,432
61,Unnamed: 63,352
63,Unnamed: 63,445
64,Unnamed: 63,1190
65,Unnamed: 63,470
66,Unnamed: 63,599
67,Unnamed: 63,964
68,Unnamed: 63,722
69,Unnamed: 63,256
70,Unnamed: 63,870
71,Unnamed: 63,743
72,Unnamed: 63,340
73,Unnamed: 63,527
74,Unnamed: 63,929
75,Unnamed: 63,460
76,Unnamed: 63,562
77,Unnamed: 63,1121
78,Unnamed: 63,864
79,Unnamed: 63,538
80,Unnamed: 63,537
81,Unnamed: 63,950
İL PLAKA NO,Unnamed: 64,ŞANLIURFA
01,Unnamed: 64,354
02,Unnamed: 64,111
03,Unnamed: 64,933
04,Unnamed: 64,618
05,Unnamed: 64,706
06,Unnamed: 64,786
07,Unnamed: 64,901
08,Unnamed: 64,686
09,Unnamed: 64,1234
10,Unnamed: 64,1257
11,Unnamed: 64,1087
12,Unnamed: 64,318
13,Unnamed: 64,381
14,Unnamed: 64,974
15,Unnamed: 64,1002
16,Unnamed: 64,1158
17,Unnamed: 64,1438
18,Unnamed: 64,817
19,Unnamed: 64,752
20,Unnamed: 64,1116
21,Unnamed: 64,177
22,Unnamed: 64,1469
23,Unnamed: 64,318
24,Unnamed: 64,573
25,Unnamed: 64,492
26,Unnamed: 64,1006
27,Unnamed: 64,139
28,Unnamed: 64,781
29,Unnamed: 64,703
30,Unnamed: 64,545
31,Unnamed: 64,333
32,Unnamed: 64,973
33,Unnamed: 64,425
34,Unnamed: 64,1237
35,Unnamed: 64,1260
36,Unnamed: 64,697
37,Unnamed: 64,923
38,Unnamed: 64,468
39,Unnamed: 64,1446
40,Unnamed: 64,603
41,Unnamed: 64,1126
42,Unnamed: 64,712
43,Unnamed: 64,1030
44,Unnamed: 64,269
45,Unnamed: 64,1240
46,Unnamed: 64,217
47,Unnamed: 64,188
48,Unnamed: 64,1210
49,Unnamed: 64,425
50,Unnamed: 64,552
51,Unnamed: 64,562
52,Unnamed: 64,811
53,Unnamed: 64,741
54,Unnamed: 64,1089
55,Unnamed: 64,835
56,Unnamed: 64,355
57,Unnamed: 64,960
58,Unnamed: 64,493
59,Unnamed: 64,1368
60,Unnamed: 64,596
61,Unnamed: 64,796
62,Unnamed: 64,445
64,Unnamed: 64,1045
65,Unnamed: 64,540
66,Unnamed: 64,667
67,Unnamed: 64,1050
68,Unnamed: 64,623
